0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 6.6 68.8
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 3.2 29.4
0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 3 6.2 64.2
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 2.8 32.5
0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 3 1.0 28.5
0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 3 1.8 30.8
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 4.3 30.0
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 2.1 32.6
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 2.7 24.8
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 4.3 27.5
0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 3 2.6 28.2
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 14.0 118.2
0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 3 2.6 31.8
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 3.8 28.3
0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 3 4.6 35.6
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 4.4 36.5
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 4.2 79.0
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 3.9 29.9
0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 3 3.2 23.9
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 1.9 25.8
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 6.6 77.0
0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 3 1.0 27.3
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 10.2 121.8
0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 3 1.0 24.2
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 2.1 32.6
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 13.8 72.0
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 5.8 32.7
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 3.0 31.3
0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 3 8.5 69.1
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 7.5 67.2
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 2.0 28.6
0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 3 3.2 33.1
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 8.0 119.1
0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 3 1.0 26.4
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 5.6 71.6
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 2.5 35.7
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 1.3 33.4
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 3.8 69.3
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 4.8 27.5
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 2.4 30.3
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 3.9 29.3
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 2.7 30.2
0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 3 3.2 66.7
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 3.6 25.2
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 5.2 77.5
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 6.6 72.9
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 5.1 63.4
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 9.8 65.2
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 1.5 32.9
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 2.8 30.1
0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 3 6.4 24.0
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 25.5
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 2.1 31.2
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 3 1.0 29.0
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 3.7 70.8
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 26.5
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 5.0 68.4
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 2.7 28.3
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 6.0 31.6
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 2.3 25.7
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 2.4 25.5
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 12.6 73.4
0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 3 5.0 47.6
0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 3 3.8 47.3
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 1.8 30.2
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 3.1 31.3
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 3.9 27.6
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 2.0 27.8
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 3.2 69.3
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 7.2 67.0
0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 3 4.3 50.7
0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 3 1.8 28.8
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 30.1
0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 3 4.6 54.4
0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 3 4.6 67.7
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 6.8 26.8
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 5.8 73.9
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 9.9 67.0
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 2.5 24.6
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 4.2 62.5
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 1.6 25.4
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 3.8 31.9
0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 3 2.4 33.0
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 5.2 70.2
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 3.1 26.9
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 3.6 76.9
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 6.6 77.7
0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 3 4.0 31.5
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 3.2 72.7
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 30.1
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 5.3 28.2
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 4.8 32.0
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 4.4 75.5
0 1 1 1 1 0 0 1 1 0 0 1 1 1 1 0 0 3 2.3 31.0
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 8.4 59.1
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 7.4 67.9
0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 3 3.4 79.8
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 27.5
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 2.6 33.3
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 3.8 24.7
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 7.8 67.4
0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 3 10.8 113.1
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 6.2 70.7
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 25.0
0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 3 3.2 29.6
0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 3 6.2 30.6
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 1.8 31.7
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 2.2 27.6
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 29.2
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 29.3
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 3.4 32.3
0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 3 3.0 34.4
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 1.7 30.2
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 4.2 32.5
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 10.4 76.6
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 26.9
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 7.0 65.7
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 2.7 35.9
0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 3 8.4 121.9
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 6.8 67.8
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 28.6
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 2.2 30.3
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 3.4 28.9
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 2.9 32.2
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 4.6 28.7
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 3.2 32.0
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 28.2
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 30.3
0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 3 3.0 31.6
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 28.8
0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 3 6.1 24.7
0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 3 4.6 39.6
0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 3 11.6 110.4
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 1.6 32.9
0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 3 5.8 34.9
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 3.2 29.5
0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 3 1.0 32.5
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 6.4 59.2
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 27.2
0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 3 7.6 20.0
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 10.0 124.9
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 5.1 28.8
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 1.4 29.3
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 2.1 29.7
0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 3 5.1 23.6
0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 3 2.6 28.3
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 9.0 60.5
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 2.1 27.4
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 7.0 29.6
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 4.2 74.0
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 2.8 26.6
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 6.5 25.8
0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 3 13.4 66.9
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 2.6 30.8
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 3.0 28.3
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 10.5 70.5
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 3.9 76.5
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 30.2
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 3.8 31.5
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 3.6 33.0
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 1.5 37.6
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 10.4 68.2
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 6.4 108.5
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 2.8 29.8
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 5.5 34.3
0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 3 7.0 68.7
0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 3 2.3 28.7
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 30.4
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 4.2 27.2
0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 3 5.2 33.8
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 7.4 111.9
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 5.6 31.2
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 14.6 106.7
0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 0 0 3 1.6 36.2
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 2.1 26.1
0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 3 4.6 59.3
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 29.0
0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 3 3.2 26.4
0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 0 0 3 1.0 27.3
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 26.8
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 3 5.3 73.0
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 29.7
0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 3 5.8 28.4
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 3 4.2 26.2
0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 3 -1.0 251.0
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 25.9
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 2.0 21.7
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 6.6 70.6
0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 3 1.0 28.3
0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 3 9.6 73.4
0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 3 6.4 32.5
0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 3 10.2 108.3
0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 0 3 3.3 69.7
0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 3 4.1 27.2
0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 3 10.8 69.0
0 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 3 8.4 67.8
0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 3 2.0 28.9
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 30.6
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 26.4
0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 3 6.8 66.5
0 1 1 1 1 0 0 1 1 0 0 1 1 1 1 0 0 3 2.3 28.1
0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 3 3.4 22.8
0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 3 5.0 70.0
0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 0 3 3.5 64.8
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 1.6 22.3
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 3 2.5 32.1
0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 3 3.8 65.8
0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 3 3.8 59.3
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 3.0 22.4
0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 0 3 1.4 30.0
0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 3 3.0 34.6
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 3 2.8 26.7
0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 3 11.8 26.6
0 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 3 9.5 74.4
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 33.7
0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 3 1.0 29.0
0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 -1.0 251.0
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 3 1.5 30.2
0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 0 3 2.7 27.3
0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 3 2.6 31.6
0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 3 4.9 23.6
0 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 3 6.0 29.4
0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 3 1.0 30.1
0 1 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 3 7.6 68.7
0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 3 3.6 32.9
0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 3 2.8 26.1
